ID_Transaccion,Fecha,ID_Cliente,Nombre_Cliente,Categoria_Producto,Producto,Cantidad,Precio_Unitario,Descuento_Porcentaje,Total_Bruto,Total_Neto,Metodo_Pago,Region,Estado_Envio,Valoracion_Cliente,Tiempo_Entrega_Dias
TXN002264,2024-04-21,CLT4120,Carmen Ruiz,Hogar,Alfombra,4,17.47,20,69.88,55.9,Tarjeta Débito,Sevilla,Entregado,5.0,15.0
TXN002265,2024-04-21,CLT2562,Pedro Sánchez,Libros,Libro Cocina,3,28.93,0,86.79,86.79,PayPal,Madrid,En Tránsito,4.0,2.0
TXN002266,2024-04-22,CLT2750,Manuel Álvarez,Hogar,Sartén,2,85.72,0,171.44,171.44,Tarjeta Débito,Valencia,Entregado,5.0,1.0
TXN002267,2024-04-22,CLT4498,Antonio Moreno,Juguetes,Puzzle,3,36.89,5,110.67,105.14,Tarjeta Crédito,Barcelona,Entregado,4.0,4.0
TXN002268,2024-04-22,CLT1340,Pilar Romero,Juguetes,Muñeca,1,43.08,10,43.08,38.77,Tarjeta Crédito,Bilbao,Entregado,2.0,14.0
TXN002269,2024-04-22,CLT4108,Ana Rodríguez,Hogar,Lámpara,1,55.65,15,55.65,47.3,Tarjeta Crédito,Sevilla,Entregado,5.0,8.0
TXN002270,2024-04-22,CLT4712,María López,Libros,Novela,4,11.49,0,45.96,45.96,Tarjeta Débito,Bilbao,Entregado,3.0,11.0
TXN002271,2024-04-22,CLT4774,Carmen Ruiz,Hogar,Espejo,5,78.74,0,393.7,393.7,Transferencia,Madrid,Entregado,,9.0
TXN002272,2024-04-22,CLT2229,María López,Ropa,Chaqueta,3,22.44,5,67.32,63.95,Tarjeta Débito,Sevilla,Entregado,4.0,6.0
TXN002273,2024-04-22,CLT3437,José Navarro,Ropa,Chaqueta,5,53.41,0,267.05,267.05,Tarjeta Crédito,Valencia,Entregado,3.0,7.0
TXN002274,2024-04-22,CLT3200,Juan García,Libros,Guía Viaje,4,24.77,15,99.08,84.22,PayPal,Bilbao,Entregado,4.0,8.0
TXN002275,2024-04-22,CLT1625,Pilar Romero,Juguetes,LEGO,1,74.32,5,74.32,70.6,PayPal,Valencia,Pendiente,5.0,
TXN002276,2024-04-23,CLT3264,Juan García,Hogar,Cortinas,5,135.72,15,678.6,576.81,Tarjeta Crédito,Valencia,Cancelado,4.0,
TXN002277,2024-04-23,CLT3976,Carmen Ruiz,Ropa,Vestido,5,115.88,5,579.4,550.43,Tarjeta Crédito,Madrid,Entregado,5.0,6.0
TXN002278,2024-04-23,CLT1719,Juan García,Juguetes,Juego Mesa,1,35.34,15,35.34,30.04,Tarjeta Crédito,Sevilla,Entregado,3.0,10.0
TXN002279,2024-04-23,CLT2053,Pilar Romero,Hogar,Cojín,3,146.68,0,440.04,440.04,PayPal,Barcelona,Pendiente,4.0,
TXN002280,2024-04-23,CLT2558,Juan García,Ropa,Camiseta,1,108.56,15,108.56,92.28,PayPal,Madrid,Pendiente,5.0,
TXN002281,2024-04-23,CLT2899,Pedro Sánchez,Juguetes,Coche RC,5,72.97,0,364.85,364.85,Tarjeta Crédito,Madrid,En Tránsito,2.0,4.0
TXN002282,2024-04-23,CLT2252,José Navarro,Hogar,Cortinas,3,98.09,5,294.27,279.56,Tarjeta Crédito,Málaga,Entregado,4.0,3.0
TXN002283,2024-04-23,CLT2857,Juan García,Electrónica,Smartwatch,3,582.56,0,1747.68,1747.68,PayPal,Barcelona,Entregado,,2.0
TXN002284,2024-04-23,CLT2160,Pedro Sánchez,Deportes,Esterilla Yoga,1,52.13,5,52.13,49.52,Transferencia,Bilbao,Entregado,5.0,9.0
TXN002285,2024-04-23,CLT2536,Isabel Gómez,Electrónica,Tablet,5,706.5,0,3532.5,3532.5,PayPal,Málaga,En Tránsito,5.0,14.0
TXN002286,2024-04-23,CLT3302,Miguel Torres,Libros,Biografía,4,32.23,0,128.92,128.92,Tarjeta Débito,Málaga,En Tránsito,5.0,9.0
TXN002287,2024-04-23,CLT3482,Dolores Jiménez,Hogar,Lámpara,5,97.4,20,487.0,389.6,Tarjeta Crédito,Bilbao,Entregado,4.0,3.0
TXN002288,2024-04-23,CLT2969,Carmen Ruiz,Deportes,Cuerda Saltar,2,107.62,0,215.24,215.24,Tarjeta Débito,Bilbao,Entregado,5.0,12.0
TXN002289,2024-04-23,CLT1294,Carlos Martínez,Hogar,Cortinas,4,135.56,15,542.24,460.9,Tarjeta Crédito,Barcelona,Entregado,5.0,3.0
TXN002290,2024-04-24,CLT2364,María López,Libros,Novela,3,33.44,25,100.32,75.24,PayPal,Madrid,En Tránsito,5.0,15.0
TXN002291,2024-04-24,CLT1559,Juan García,Electrónica,Cámara,4,630.23,0,2520.92,2520.92,Tarjeta Crédito,Valencia,Entregado,3.0,11.0
TXN002292,2024-04-24,CLT3928,Laura Fernández,Deportes,Bicicleta,3,65.93,10,197.79,178.01,PayPal,Valencia,Entregado,,13.0
TXN002293,2024-04-24,CLT2922,Ana Rodríguez,Electrónica,Smartphone,3,345.77,0,1037.31,1037.31,Tarjeta Crédito,Madrid,Entregado,5.0,6.0
TXN002294,2024-04-24,CLT1801,Antonio Moreno,Electrónica,Smartphone,4,705.25,0,2821.0,2821.0,PayPal,Sevilla,Entregado,4.0,10.0
TXN002295,2024-04-24,CLT1633,Ana Rodríguez,Hogar,Cortinas,3,109.37,5,328.11,311.7,Tarjeta Crédito,Valencia,Entregado,5.0,2.0
TXN002296,2024-04-24,CLT4752,Miguel Torres,Electrónica,Tablet,3,674.17,20,2022.51,1618.01,Tarjeta Crédito,Bilbao,En Tránsito,4.0,6.0
TXN002297,2024-04-24,CLT1776,Dolores Jiménez,Libros,Comic,2,15.98,0,31.96,31.96,Tarjeta Débito,Valencia,Entregado,5.0,5.0
TXN002298,2024-04-25,CLT1017,José Navarro,Juguetes,Coche RC,5,22.13,5,110.65,105.12,Tarjeta Crédito,Valencia,Entregado,,13.0
TXN002299,2024-04-25,CLT1052,Laura Fernández,Electrónica,Laptop,5,80.27,5,401.35,381.28,Transferencia,Barcelona,Entregado,2.0,13.0
TXN002300,2024-04-25,CLT4529,María López,Hogar,Cortinas,2,28.97,15,57.94,49.25,Tarjeta Débito,Barcelona,Entregado,,11.0
TXN002301,2024-04-25,CLT3050,Pedro Sánchez,Hogar,Espejo,4,117.1,0,468.4,468.4,Tarjeta Débito,Málaga,Entregado,2.0,15.0
TXN002302,2024-04-25,CLT3991,Miguel Torres,Libros,Biografía,1,20.51,10,20.51,18.46,PayPal,Madrid,Entregado,4.0,1.0
TXN002303,2024-04-25,CLT3971,Antonio Moreno,Electrónica,Smartwatch,1,597.99,10,597.99,538.19,PayPal,Barcelona,En Tránsito,4.0,9.0
TXN002304,2024-04-25,CLT2532,Juan García,Hogar,Lámpara,1,52.03,10,52.03,46.83,Tarjeta Débito,Sevilla,En Tránsito,4.0,1.0
TXN002305,2024-04-25,CLT3012,Pedro Sánchez,Deportes,Raqueta Tenis,2,250.31,20,500.62,400.5,Transferencia,Barcelona,Entregado,5.0,6.0
TXN002306,2024-04-26,CLT2657,Manuel Álvarez,Deportes,Cuerda Saltar,2,260.31,15,520.62,442.53,Tarjeta Crédito,Barcelona,Entregado,5.0,3.0
TXN002307,2024-04-26,CLT4791,Juan García,Hogar,Cortinas,3,141.21,0,423.63,423.63,Tarjeta Crédito,Barcelona,Entregado,4.0,13.0
TXN002308,2024-04-26,CLT2703,José Navarro,Hogar,Lámpara,1,113.3,5,113.3,107.64,Tarjeta Débito,Madrid,En Tránsito,2.0,5.0
TXN002309,2024-04-26,CLT4851,María López,Deportes,Pesas,4,22.69,0,90.76,90.76,Tarjeta Crédito,Barcelona,En Tránsito,5.0,12.0
TXN002310,2024-04-26,CLT2616,Pedro Sánchez,Ropa,Pantalón,4,76.19,0,304.76,304.76,Tarjeta Débito,Bilbao,Entregado,5.0,13.0
TXN002311,2024-04-26,CLT4975,Carlos Martínez,Hogar,Espejo,1,42.7,5,42.7,40.56,Tarjeta Crédito,Valencia,Entregado,,11.0
TXN002312,2024-04-26,CLT4040,Pedro Sánchez,Juguetes,Puzzle,1,51.16,0,51.16,51.16,Tarjeta Crédito,Madrid,Entregado,3.0,2.0
TXN002313,2024-04-26,CLT2528,Isabel Gómez,Ropa,Pantalón,1,98.71,5,98.71,93.77,PayPal,Barcelona,Entregado,,2.0
TXN002314,2024-04-26,CLT2573,José Navarro,Hogar,Alfombra,2,136.16,20,272.32,217.86,Tarjeta Débito,Madrid,Entregado,4.0,6.0
TXN002315,2024-04-26,CLT3005,José Navarro,Ropa,Jersey,2,102.2,0,204.4,204.4,Transferencia,Bilbao,Entregado,4.0,3.0
TXN002316,2024-04-26,CLT2260,José Navarro,Hogar,Cojín,2,76.95,20,153.9,123.12,PayPal,Barcelona,Entregado,,6.0
TXN002317,2024-04-26,CLT3625,Manuel Álvarez,Deportes,Bicicleta,5,179.09,5,895.45,850.68,Tarjeta Crédito,Málaga,Entregado,4.0,12.0
TXN002318,2024-04-26,CLT3409,José Navarro,Libros,Novela,4,15.62,10,62.48,56.23,Tarjeta Crédito,Barcelona,En Tránsito,5.0,14.0
TXN002319,2024-04-26,CLT1291,Ana Rodríguez,Juguetes,Peluche,4,53.33,15,213.32,181.32,Tarjeta Crédito,Bilbao,Entregado,5.0,5.0
TXN002320,2024-04-26,CLT2674,María López,Juguetes,Puzzle,3,21.27,0,63.81,63.81,PayPal,Barcelona,Pendiente,4.0,
TXN002321,2024-04-27,CLT4624,José Navarro,Juguetes,LEGO,2,28.09,5,56.18,53.37,Tarjeta Crédito,Madrid,Entregado,5.0,3.0
TXN002322,2024-04-27,CLT1159,Antonio Moreno,Hogar,Cojín,5,52.35,5,261.75,248.66,Tarjeta Crédito,Madrid,Entregado,5.0,1.0
TXN002323,2024-04-27,CLT4774,Dolores Jiménez,Electrónica,Smartphone,5,465.27,0,2326.35,2326.35,Transferencia,Valencia,Entregado,3.0,10.0
TXN002324,2024-04-27,CLT1509,Antonio Moreno,Deportes,Balón Fútbol,4,287.35,20,1149.4,919.52,Tarjeta Débito,Barcelona,Entregado,5.0,13.0
TXN002325,2024-04-27,CLT2576,Manuel Álvarez,Electrónica,Smartphone,2,202.96,15,405.92,345.03,Tarjeta Crédito,Barcelona,Entregado,,5.0
TXN002326,2024-04-27,CLT4818,Juan García,Hogar,Cortinas,3,144.85,0,434.55,434.55,Tarjeta Crédito,Bilbao,Entregado,4.0,4.0
TXN002327,2024-04-27,CLT3316,José Navarro,Libros,Biografía,2,29.63,0,59.26,59.26,PayPal,Madrid,Entregado,,12.0
TXN002328,2024-04-27,CLT1665,José Navarro,Hogar,Cojín,1,76.22,5,76.22,72.41,PayPal,Barcelona,En Tránsito,4.0,4.0
TXN002329,2024-04-27,CLT1795,José Navarro,Juguetes,Muñeca,2,52.86,0,105.72,105.72,Tarjeta Crédito,Bilbao,Entregado,4.0,11.0
TXN002330,2024-04-27,CLT4125,Isabel Gómez,Libros,Libro Cocina,1,19.67,10,19.67,17.7,Tarjeta Crédito,Valencia,Entregado,5.0,3.0
TXN002331,2024-04-27,CLT2787,Carlos Martínez,Deportes,Esterilla Yoga,1,139.71,0,139.71,139.71,PayPal,Bilbao,Pendiente,3.0,
TXN002332,2024-04-27,CLT4920,Juan García,Ropa,Chaqueta,3,24.15,5,72.45,68.83,PayPal,Barcelona,En Tránsito,,8.0
TXN002333,2024-04-27,CLT2045,María López,Hogar,Lámpara,4,50.65,0,202.6,202.6,PayPal,Barcelona,Entregado,5.0,3.0
TXN002334,2024-04-28,CLT4159,María López,Hogar,Sartén,2,117.52,0,235.04,235.04,Tarjeta Débito,Madrid,Entregado,5.0,3.0
TXN002335,2024-04-28,CLT4740,Dolores Jiménez,Libros,Novela,1,28.88,10,28.88,25.99,Transferencia,Bilbao,Entregado,5.0,10.0
TXN002336,2024-04-28,CLT4078,Ana Rodríguez,Ropa,Camiseta,2,107.7,5,215.4,204.63,Tarjeta Crédito,Bilbao,Entregado,5.0,12.0
TXN002337,2024-04-28,CLT3958,Isabel Gómez,Electrónica,Laptop,4,426.88,20,1707.52,1366.02,Tarjeta Crédito,Málaga,Entregado,5.0,4.0
TXN002338,2024-04-28,CLT2427,Pilar Romero,Hogar,Sartén,4,22.92,15,91.68,77.93,Tarjeta Débito,Barcelona,Entregado,4.0,10.0
TXN002339,2024-04-28,CLT3087,José Navarro,Ropa,Vestido,5,73.85,0,369.25,369.25,Tarjeta Débito,Bilbao,En Tránsito,,3.0
TXN002340,2024-04-28,CLT3904,Carmen Ruiz,Deportes,Bicicleta,4,167.18,0,668.72,668.72,PayPal,Barcelona,Entregado,4.0,10.0
TXN002341,2024-04-28,CLT3001,Dolores Jiménez,Libros,Novela,3,23.01,15,69.03,58.68,Tarjeta Crédito,Barcelona,Entregado,4.0,11.0
TXN002342,2024-04-28,CLT3600,Francisco Díaz,Libros,Libro Cocina,1,27.21,20,27.21,21.77,PayPal,Bilbao,Entregado,3.0,10.0
TXN002343,2024-04-28,CLT3820,Pedro Sánchez,Electrónica,Auriculares,5,558.07,15,2790.35,2371.8,Tarjeta Crédito,Madrid,Entregado,,5.0
TXN002344,2024-04-28,CLT2508,Pedro Sánchez,Ropa,Vestido,3,31.57,0,94.71,94.71,Tarjeta Débito,Madrid,Entregado,4.0,2.0
TXN002345,2024-04-28,CLT3852,Juan García,Ropa,Zapatos,2,26.31,25,52.62,39.46,Tarjeta Crédito,Barcelona,Entregado,4.0,10.0
TXN002346,2024-04-28,CLT1236,Dolores Jiménez,Electrónica,Smartwatch,1,77.08,0,77.08,77.08,Tarjeta Débito,Sevilla,Entregado,3.0,3.0
TXN002347,2024-04-28,CLT3666,Carmen Ruiz,Libros,Novela,4,26.11,10,104.44,94.0,Tarjeta Débito,Barcelona,Pendiente,4.0,
TXN002348,2024-04-28,CLT2578,Isabel Gómez,Ropa,Pantalón,1,48.7,20,48.7,38.96,Tarjeta Crédito,Barcelona,Entregado,4.0,9.0
TXN002349,2024-04-28,CLT4795,María López,Deportes,Cuerda Saltar,2,248.66,0,497.32,497.32,Tarjeta Crédito,Málaga,Entregado,5.0,4.0
TXN002350,2024-04-28,CLT2736,Dolores Jiménez,Electrónica,Smartphone,5,381.7,20,1908.5,1526.8,Tarjeta Débito,Barcelona,Pendiente,4.0,
TXN002351,2024-04-28,CLT4013,Dolores Jiménez,Electrónica,Laptop,5,225.13,0,1125.65,1125.65,PayPal,Madrid,Cancelado,5.0,
TXN002352,2024-04-28,CLT2010,Carlos Martínez,Juguetes,Peluche,5,71.91,20,359.55,287.64,Tarjeta Crédito,Valencia,Entregado,3.0,11.0
TXN002353,2024-04-28,CLT1992,Ana Rodríguez,Ropa,Chaqueta,4,66.35,0,265.4,265.4,Tarjeta Crédito,Bilbao,Pendiente,4.0,
TXN002354,2024-04-28,CLT2956,María López,Ropa,Vestido,3,117.25,20,351.75,281.4,Tarjeta Crédito,Madrid,Entregado,5.0,12.0
TXN002355,2024-04-29,CLT1141,Miguel Torres,Juguetes,LEGO,3,79.35,0,238.05,238.05,Transferencia,Valencia,Entregado,4.0,15.0
TXN002356,2024-04-29,CLT4774,Antonio Moreno,Libros,Comic,1,10.3,10,10.3,9.27,Tarjeta Crédito,Madrid,Entregado,3.0,14.0
TXN002357,2024-04-29,CLT4330,Miguel Torres,Libros,Guía Viaje,4,13.88,5,55.52,52.74,Tarjeta Crédito,Valencia,Entregado,,9.0
TXN002358,2024-04-29,CLT2480,Juan García,Ropa,Zapatos,5,24.69,5,123.45,117.28,PayPal,Barcelona,Entregado,3.0,2.0
TXN002359,2024-04-29,CLT3584,Juan García,Deportes,Bicicleta,5,242.09,0,1210.45,1210.45,Tarjeta Débito,Barcelona,Entregado,3.0,8.0
TXN002360,2024-04-29,CLT3894,Isabel Gómez,Electrónica,Tablet,2,76.82,10,153.64,138.28,Tarjeta Crédito,Barcelona,En Tránsito,4.0,14.0
TXN002361,2024-04-29,CLT3770,Miguel Torres,Libros,Novela,2,11.02,0,22.04,22.04,Transferencia,Málaga,Entregado,3.0,12.0
TXN002362,2024-04-29,CLT1115,Pilar Romero,Deportes,Raqueta Tenis,5,238.88,5,1194.4,1134.68,Tarjeta Débito,Sevilla,Entregado,3.0,1.0
TXN002363,2024-04-29,CLT3856,Isabel Gómez,Libros,Ensayo,5,15.36,0,76.8,76.8,Tarjeta Débito,Málaga,Entregado,5.0,13.0
TXN002364,2024-04-29,CLT3726,Miguel Torres,Libros,Biografía,4,24.0,20,96.0,76.8,Tarjeta Crédito,Sevilla,Cancelado,3.0,
TXN002365,2024-04-30,CLT3643,Carlos Martínez,Ropa,Chaqueta,3,17.92,0,53.76,53.76,PayPal,Madrid,En Tránsito,3.0,8.0
TXN002366,2024-04-30,CLT1605,Juan García,Libros,Novela,2,14.91,0,29.82,29.82,Tarjeta Crédito,Barcelona,Entregado,5.0,9.0
TXN002367,2024-04-30,CLT2070,Carmen Ruiz,Electrónica,Auriculares,3,627.46,0,1882.38,1882.38,Tarjeta Crédito,Bilbao,En Tránsito,4.0,6.0
TXN002368,2024-04-30,CLT3479,José Navarro,Hogar,Sartén,4,125.69,5,502.76,477.62,Tarjeta Crédito,Valencia,En Tránsito,3.0,8.0
TXN002369,2024-04-30,CLT2865,Juan García,Ropa,Chaqueta,5,51.41,0,257.05,257.05,PayPal,Málaga,Pendiente,5.0,
TXN002370,2024-04-30,CLT4867,Antonio Moreno,Deportes,Cuerda Saltar,3,62.98,5,188.94,179.49,Tarjeta Débito,Madrid,Entregado,2.0,12.0
TXN002371,2024-04-30,CLT3789,María López,Libros,Guía Viaje,5,20.4,15,102.0,86.7,Tarjeta Débito,Barcelona,Entregado,4.0,4.0
TXN002372,2024-04-30,CLT1603,Manuel Álvarez,Deportes,Balón Fútbol,5,251.14,10,1255.7,1130.13,Tarjeta Crédito,Barcelona,Entregado,5.0,13.0
TXN002373,2024-04-30,CLT2041,José Navarro,Ropa,Jersey,1,36.94,5,36.94,35.09,Tarjeta Débito,Barcelona,Pendiente,,
TXN002374,2024-04-30,CLT2013,Pedro Sánchez,Electrónica,Auriculares,3,69.57,0,208.71,208.71,PayPal,Barcelona,Cancelado,4.0,
TXN002375,2024-04-30,CLT3466,Dolores Jiménez,Hogar,Lámpara,3,102.7,10,308.1,277.29,Tarjeta Crédito,Barcelona,En Tránsito,5.0,11.0
TXN002376,2024-04-30,CLT3368,Pedro Sánchez,Libros,Libro Cocina,5,27.66,0,138.3,138.3,PayPal,Valencia,Entregado,3.0,2.0
TXN002377,2024-04-30,CLT4898,Dolores Jiménez,Deportes,Cuerda Saltar,4,292.28,15,1169.12,993.75,Tarjeta Crédito,Barcelona,Entregado,4.0,11.0
TXN002378,2024-04-30,CLT3714,Isabel Gómez,Ropa,Jersey,1,117.54,0,117.54,117.54,PayPal,Madrid,Entregado,4.0,1.0
TXN002379,2024-05-01,CLT4446,Ana Rodríguez,Hogar,Cojín,5,117.88,5,589.4,559.93,Tarjeta Crédito,Sevilla,Entregado,4.0,12.0
TXN002380,2024-05-01,CLT1661,Manuel Álvarez,Juguetes,Peluche,2,78.41,0,156.82,156.82,Tarjeta Débito,Barcelona,Entregado,4.0,1.0
TXN002381,2024-05-01,CLT1050,Pedro Sánchez,Electrónica,Laptop,2,619.77,15,1239.54,1053.61,Transferencia,Valencia,Entregado,,10.0
TXN002382,2024-05-01,CLT1478,Juan García,Hogar,Alfombra,1,63.08,0,63.08,63.08,Transferencia,Barcelona,Cancelado,,
TXN002383,2024-05-01,CLT4157,Antonio Moreno,Ropa,Pantalón,4,21.34,5,85.36,81.09,Tarjeta Crédito,Bilbao,Entregado,5.0,7.0
TXN002384,2024-05-01,CLT1378,Pedro Sánchez,Electrónica,Auriculares,5,67.03,0,335.15,335.15,Tarjeta Crédito,Valencia,Pendiente,3.0,
TXN002385,2024-05-01,CLT3639,Pilar Romero,Deportes,Pesas,3,186.27,10,558.81,502.93,Tarjeta Crédito,Málaga,Entregado,5.0,5.0
TXN002386,2024-05-01,CLT3914,Ana Rodríguez,Juguetes,Peluche,1,74.15,20,74.15,59.32,PayPal,Valencia,Entregado,5.0,14.0
TXN002387,2024-05-01,CLT4755,Ana Rodríguez,Hogar,Espejo,4,65.61,5,262.44,249.32,Tarjeta Débito,Barcelona,Entregado,2.0,10.0
TXN002388,2024-05-01,CLT2574,Dolores Jiménez,Deportes,Raqueta Tenis,3,261.16,5,783.48,744.31,Tarjeta Crédito,Barcelona,Cancelado,4.0,
TXN002389,2024-05-01,CLT2628,Isabel Gómez,Hogar,Lámpara,2,148.15,20,296.3,237.04,Tarjeta Crédito,Valencia,En Tránsito,2.0,4.0
TXN002390,2024-05-01,CLT3892,Manuel Álvarez,Juguetes,Muñeca,2,58.92,5,117.84,111.95,Transferencia,Valencia,Entregado,4.0,1.0
TXN002391,2024-05-02,CLT3400,Juan García,Ropa,Camiseta,3,66.78,5,200.34,190.32,Tarjeta Débito,Sevilla,Entregado,3.0,12.0
TXN002392,2024-05-02,CLT4990,Antonio Moreno,Hogar,Cortinas,1,54.56,5,54.56,51.83,Tarjeta Crédito,Madrid,Entregado,,14.0
TXN002393,2024-05-02,CLT4690,Juan García,Juguetes,Puzzle,2,65.13,10,130.26,117.23,Tarjeta Crédito,Sevilla,Entregado,3.0,10.0
TXN002394,2024-05-02,CLT1329,Pilar Romero,Ropa,Chaqueta,5,106.0,0,530.0,530.0,Tarjeta Crédito,Sevilla,Entregado,3.0,2.0
TXN002395,2024-05-02,CLT3123,Carmen Ruiz,Deportes,Pesas,3,203.67,15,611.01,519.36,Tarjeta Débito,Sevilla,Entregado,,9.0
TXN002396,2024-05-02,CLT4727,Pilar Romero,Libros,Comic,3,13.34,5,40.02,38.02,Transferencia,Valencia,Entregado,4.0,3.0
TXN002397,2024-05-02,CLT1773,Pilar Romero,Electrónica,Laptop,2,273.68,0,547.36,547.36,PayPal,Málaga,Entregado,5.0,14.0
TXN002398,2024-05-02,CLT4588,Miguel Torres,Electrónica,Smartphone,1,649.31,15,649.31,551.91,Tarjeta Débito,Barcelona,Pendiente,4.0,
TXN002399,2024-05-02,CLT2732,Francisco Díaz,Libros,Comic,5,17.12,0,85.6,85.6,PayPal,Madrid,Entregado,4.0,9.0
TXN002400,2024-05-02,CLT1679,Dolores Jiménez,Libros,Comic,1,15.92,0,15.92,15.92,Tarjeta Crédito,Bilbao,En Tránsito,1.0,15.0
TXN002401,2024-05-02,CLT4398,Isabel Gómez,Electrónica,Cámara,4,456.28,10,1825.12,1642.61,Tarjeta Crédito,Madrid,Entregado,4.0,9.0
TXN002402,2024-05-02,CLT2748,Manuel Álvarez,Hogar,Alfombra,4,36.98,15,147.92,125.73,Transferencia,Sevilla,Entregado,5.0,15.0
TXN002403,2024-05-02,CLT2035,Ana Rodríguez,Deportes,Cuerda Saltar,2,67.91,15,135.82,115.45,Tarjeta Crédito,Madrid,Entregado,4.0,8.0
TXN002404,2024-05-02,CLT3833,Dolores Jiménez,Juguetes,Coche RC,2,52.78,20,105.56,84.45,Tarjeta Crédito,Madrid,Entregado,4.0,1.0
TXN002405,2024-05-02,CLT2237,Pilar Romero,Deportes,Bicicleta,2,158.01,15,316.02,268.62,Transferencia,Madrid,Cancelado,5.0,
TXN002406,2024-05-02,CLT3050,Dolores Jiménez,Ropa,Pantalón,4,70.08,0,280.32,280.32,Tarjeta Crédito,Barcelona,Pendiente,4.0,
TXN002407,2024-05-02,CLT4963,Juan García,Hogar,Cojín,1,137.87,0,137.87,137.87,PayPal,Madrid,En Tránsito,5.0,14.0
TXN002408,2024-05-02,CLT3183,Pedro Sánchez,Hogar,Cortinas,1,29.79,15,29.79,25.32,Transferencia,Madrid,Entregado,3.0,6.0
TXN002409,2024-05-02,CLT3697,Laura Fernández,Deportes,Bicicleta,2,284.75,0,569.5,569.5,Tarjeta Débito,Sevilla,En Tránsito,5.0,12.0
TXN002410,2024-05-03,CLT4631,María López,Deportes,Pesas,5,119.7,10,598.5,538.65,Tarjeta Crédito,Sevilla,Entregado,4.0,14.0
TXN002411,2024-05-03,CLT2567,Carmen Ruiz,Electrónica,Smartphone,1,208.68,10,208.68,187.81,Tarjeta Crédito,Bilbao,Entregado,4.0,13.0
TXN002412,2024-05-03,CLT3400,Laura Fernández,Juguetes,Puzzle,4,72.8,0,291.2,291.2,Tarjeta Crédito,Bilbao,Entregado,4.0,7.0
TXN002413,2024-05-03,CLT2261,Isabel Gómez,Deportes,Balón Fútbol,3,289.88,20,869.64,695.71,Tarjeta Crédito,Barcelona,Entregado,5.0,15.0
TXN002414,2024-05-03,CLT4006,Pilar Romero,Deportes,Pesas,3,165.43,5,496.29,471.48,PayPal,Bilbao,Entregado,,3.0
TXN002415,2024-05-03,CLT2685,Isabel Gómez,Juguetes,Muñeca,3,41.13,5,123.39,117.22,Tarjeta Crédito,Valencia,Entregado,4.0,9.0
TXN002416,2024-05-03,CLT4082,Francisco Díaz,Deportes,Bicicleta,5,274.49,25,1372.45,1029.34,Tarjeta Crédito,Valencia,Entregado,5.0,9.0
TXN002417,2024-05-03,CLT4589,Carlos Martínez,Ropa,Jersey,2,66.35,5,132.7,126.06,Tarjeta Débito,Sevilla,Entregado,3.0,7.0
TXN002418,2024-05-03,CLT4786,Laura Fernández,Libros,Libro Cocina,4,30.71,0,122.84,122.84,Tarjeta Débito,Madrid,Entregado,1.0,4.0
TXN002419,2024-05-03,CLT3980,Antonio Moreno,Deportes,Raqueta Tenis,5,286.8,5,1434.0,1362.3,PayPal,Sevilla,Entregado,5.0,9.0
TXN002420,2024-05-03,CLT4561,José Navarro,Libros,Novela,4,8.88,15,35.52,30.19,Tarjeta Crédito,Barcelona,Entregado,3.0,12.0
TXN002421,2024-05-03,CLT1364,Laura Fernández,Electrónica,Laptop,4,358.4,15,1433.6,1218.56,PayPal,Madrid,Entregado,3.0,8.0
TXN002422,2024-05-03,CLT1447,Dolores Jiménez,Hogar,Cojín,2,82.64,15,165.28,140.49,Tarjeta Débito,Madrid,En Tránsito,5.0,7.0
TXN002423,2024-05-03,CLT3605,Francisco Díaz,Ropa,Chaqueta,3,109.35,10,328.05,295.24,Tarjeta Crédito,Madrid,Entregado,5.0,5.0
TXN002424,2024-05-03,CLT3345,Francisco Díaz,Ropa,Zapatos,2,60.23,0,120.46,120.46,Tarjeta Crédito,Bilbao,Entregado,3.0,8.0
TXN002425,2024-05-03,CLT4181,Carlos Martínez,Deportes,Cuerda Saltar,5,94.41,15,472.05,401.24,Tarjeta Crédito,Málaga,En Tránsito,3.0,7.0
TXN002426,2024-05-03,CLT4266,Laura Fernández,Ropa,Pantalón,5,66.56,15,332.8,282.88,Tarjeta Débito,Barcelona,Entregado,2.0,2.0
TXN002427,2024-05-03,CLT2410,Dolores Jiménez,Libros,Ensayo,5,9.04,0,45.2,45.2,Tarjeta Crédito,Barcelona,En Tránsito,1.0,4.0
TXN002428,2024-05-03,CLT4335,Antonio Moreno,Libros,Novela,2,20.35,0,40.7,40.7,Transferencia,Madrid,Entregado,3.0,6.0
TXN002429,2024-05-03,CLT1584,Laura Fernández,Libros,Ensayo,4,23.53,20,94.12,75.3,Tarjeta Débito,Bilbao,Entregado,,8.0
TXN002430,2024-05-04,CLT2101,Miguel Torres,Hogar,Espejo,4,15.22,15,60.88,51.75,Transferencia,Madrid,Entregado,3.0,5.0
TXN002431,2024-05-04,CLT4066,Carlos Martínez,Deportes,Pesas,1,163.75,15,163.75,139.19,Tarjeta Crédito,Málaga,Entregado,5.0,1.0
TXN002432,2024-05-04,CLT1858,Carmen Ruiz,Juguetes,Juego Mesa,5,19.03,15,95.15,80.88,Tarjeta Crédito,Sevilla,Entregado,,12.0
